,DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK,upcs,asins
839,"Tue, 30 Apr 2013 00:00:00 -0400",Carsons,Cookies,"Undeclared walnut, wheat, milk, peanut, soy",Carsons Deli  Bakery,http://www.fda.gov/Safety/Recalls/ucm350276.htm,"
			http://www.fda.gov/Safety/Recalls/ucm350276.htm
	",753182152400;753182152400;753182152400;753182152400;5318215240;753182152400,
840,"Tue, 30 Apr 2013 00:00:00 -0400",Latis,Herring,Listeria monocytogenes,Prime Food USA,http://www.fda.gov/Safety/Recalls/ucm350268.htm,"
			http://www.fda.gov/Safety/Recalls/ucm350269.htm
	",751004071607;751004079429,
841,"Mon, 29 Apr 2013 14:42:00 -0400",La Romanella,Cheese Tortellini,"Undeclared wheat, eggs, and milk",Smart  Final,http://www.fda.gov/Safety/Recalls/ucm349977.htm,"
			http://www.fda.gov/Safety/Recalls/ucm349978.htm
	",728920130026,
842,"Mon, 29 Apr 2013 00:00:00 -0400",Krinos,Tahini Sesame Paste,Salmonella,"Krinos Foods, LLC",http://www.fda.gov/Safety/Recalls/ucm350163.htm,"
			http://www.fda.gov/Safety/Recalls/ucm350169.htm
	",075013285003;075013285102,B00KOB6XE2
843,"Fri, 26 Apr 2013 13:52:00 -0400",Hospira,Piperacillin and Tazobactam for Injection,Precipitation/Crystallization in IV bag,Apotex Corp.,http://www.fda.gov/Safety/Recalls/ucm349976.htm,"
			http://www.fda.gov/Safety/Recalls/ucm349980.htm
	",360505077304,
844,"Fri, 26 Apr 2013 00:00:00 -0400",Maple View Farm,Ice Cream,"Undeclared wheat, soy, almonds, and peanuts",Maple View Farm,http://www.fda.gov/Safety/Recalls/ucm349952.htm,	,,
845,"Fri, 26 Apr 2013 00:00:00 -0400",Orville Redenbachers,Classic Kettle Korn flavor ready-to-eat popcorn,Undeclared milk,"ConAgra Foods, Inc.",http://www.fda.gov/Safety/Recalls/ucm349849.htm,"
			http://www.fda.gov/Safety/Recalls/ucm349849.htm
	",2700052321;027000523216;5486234100;5486234200;5486234300;2700052325;027000523254;5486234200;5486234300,
846,"Fri, 26 Apr 2013 00:00:00 -0400",Hospira Inc.,"0.9% Sodium Chloride Injection, USP",Particulates,Hospira Inc.,http://www.fda.gov/Safety/Recalls/ucm349552.htm,	,,
847,"Wed, 24 Apr 2013 00:00:00 -0400",Cook Medical,Zilver PTX Drug Eluting Peripheral Stent,Delivery system tip separation,Cook Medical,http://www.fda.gov/Safety/Recalls/ucm349421.htm,"
			http://www.fda.gov/Safety/Recalls/ucm349422.htm
	",,
848,"Tue, 23 Apr 2013 00:00:00 -0400",7th Heaven Bakeries,Oatmeal Raisin Cookies,"Undeclared Egg, Soy, and Milk",7th Heaven Bakeries,http://www.fda.gov/Safety/Recalls/ucm349276.htm,"
			http://www.fda.gov/Safety/Recalls/ucm349279.htm
	",,
849,"Tue, 23 Apr 2013 00:00:00 -0400",ebA,Multivitamin Supplement,Undeclared milk,"Saratoga Therapeutics, LLC",http://www.fda.gov/Safety/Recalls/ucm349619.htm,"
			http://www.fda.gov/Safety/Recalls/ucm349620.htm
	",,
850,"Mon, 22 Apr 2013 14:01:00 -0400","Snap!, Cleos, Jokerz and more",Vegan Candy Bars,Undeclared Milk,"Go Max Go Foods, LLC",http://www.fda.gov/Safety/Recalls/ucm348958.htm,"
			http://www.fda.gov/Safety/Recalls/ucm348960.htm
	",899033002057;899033002040;899033002002;899033002019;899033002026;899033002033;899033002064,
851,"Mon, 22 Apr 2013 00:00:00 -0400",Nora Apothecary  Alternative Therapies,All Sterile Compounded Drug Products within Expiration,Lack of Sterility Assurance,Nora Apothecary  Alternative Therapies,http://www.fda.gov/Safety/Recalls/ucm349040.htm,	,,
852,"Mon, 22 Apr 2013 00:00:00 -0400",Giraffe,Giraffe Incubator with a Servo Control Oxygen System and Giraffe OmniBed,After Powered On the oxygen set point or radiant heater set point may be overwritten.,GE Healthcare,http://www.fda.gov/Safety/Recalls/ucm349044.htm,	,,
853,"Fri, 19 Apr 2013 21:54:00 -0400","California Natural, EVO, Healthwise, Innova, Karma.",Pet Food,Salmonella,Natura Pet Products,http://www.fda.gov/Safety/Recalls/ucm348786.htm,	,,
854,"Thu, 18 Apr 2013 19:07:00 -0400",Newport,Battery Pack,Ventilators are alarming and going to internal backup battery sooner than expected while the ventilator is being operated on Power Pac battery.,Covidien,http://www.fda.gov/Safety/Recalls/ucm348638.htm,	,,
855,"Thu, 18 Apr 2013 00:00:00 -0400",Vitae,Bird food,Salmonella,"Merit Bird Company, LLC",http://www.fda.gov/Safety/Recalls/ucm348673.htm,	,,
856,"Wed, 17 Apr 2013 22:04:00 -0400",Latis,Herring and Salmon,Listeria monocytogenes,Prime Food USA,http://www.fda.gov/Safety/Recalls/ucm348514.htm,"
			http://www.fda.gov/Safety/Recalls/ucm348515.htm
	",,
857,"Wed, 17 Apr 2013 00:00:00 -0400",Balanced Solutions Compounding Pharmacy,Sterile drug products,Lack of sterility assurance.,"Balanced Solutions Compounding Pharmacy, LLC",http://www.fda.gov/Safety/Recalls/ucm348723.htm,	,,
858,"Tue, 16 Apr 2013 21:19:00 -0400",Wegmans,Roasted Red Pepper Dip,Undeclared Eggs and Milk,Wegmans Food Markets,http://www.fda.gov/Safety/Recalls/ucm348328.htm,"
			http://www.fda.gov/Safety/Recalls/ucm348329.htm
	",7789023286,
859,"Mon, 15 Apr 2013 22:36:00 -0400",NuVision Pharmacy,Lyophilized compounds HcG 5000IU-5ml and Sermorelin/GHRH6-5ml,Lack of sterility assurance,NuVision Pharmacy,http://www.fda.gov/Safety/Recalls/ucm348095.htm,"
			http://www.fda.gov/Safety/Recalls/ucm348098.htm
	",,
860,"Mon, 15 Apr 2013 22:18:00 -0400",ApothéCure,Sterile drug products,Lack of sterility assurance,ApothéCure Inc.,http://www.fda.gov/Safety/Recalls/ucm348094.htm,	,,
861,"Mon, 15 Apr 2013 13:11:00 -0400",O Organics,Enchiladas,Undeclared milk,"Cedarlane Natural Foods, Inc.",http://www.fda.gov/Safety/Recalls/ucm348235.htm,"
			http://www.fda.gov/Safety/Recalls/ucm348238.htm
	",,
862,"Mon, 15 Apr 2013 00:00:00 -0400",InsuLinx,Blood Glucose Meter,lnsuLinx Meter will display and store in memory an incorrect test result that is 1024 mg/dL below the measured result.,Abbott,http://www.fda.gov/Safety/Recalls/ucm348391.htm,	,,
863,"Fri, 12 Apr 2013 12:21:00 -0400",Chappaqua Crunch,Simply Granola with Flax and Fruit (Gluten Free),Undeclared Almonds,Wild Blue Yonder Foods,http://www.fda.gov/Safety/Recalls/ucm347863.htm,	,786516760026,B0078DPEZS
864,"Fri, 12 Apr 2013 00:00:00 -0400",Winn Dixie,Apple Juice,May contain elevated levels of patulin.,Winn Dixie,http://www.fda.gov/Safety/Recalls/ucm347979.htm,"
			http://www.fda.gov/Safety/Recalls/ucm347992.htm
	",2114021626,
865,"Wed, 10 Apr 2013 19:49:00 -0400",Affirm XL,Dietary supplement,Contain an analogue of sildenafil,Affirm XL,http://www.fda.gov/Safety/Recalls/ucm347558.htm,"
			http://www.fda.gov/Safety/Recalls/ucm347619.htm
	",,
866,"Wed, 10 Apr 2013 00:00:00 -0400",Stryker Corporation,ShapeMatch Cutting Guides,Due to the potential that ShapeMatch Cutting Guides may not have been manufactured in accordance with surgeon preoperative planning parameters or may have been manufactured outside of the planning ranges specified in the 510(k) clearance,Stryker Corporation,http://www.fda.gov/Safety/Recalls/ucm347552.htm,	,,
867,"Wed, 10 Apr 2013 00:00:00 -0400",Showmasterreg;,Lamb feed,Contains incorrect sodium molybdate levels,Cargill,http://www.fda.gov/Safety/Recalls/ucm350957.htm,	,,
868,"Fri, 05 Apr 2013 00:00:00 -0400",Green Valley Drugs,"Sterile, compounded products",Lack of sterility assurance and concerns associated with the quality control processes,Green Valley Drugs,http://www.fda.gov/Safety/Recalls/ucm347559.htm,	,,
869,"Thu, 04 Apr 2013 15:57:00 -0400",Little Mermaid Smoke House,Smoked Herring and Pickled Herring fish,"Products were found to be uneviscerated, and have the potential to be contaminated with Clostridium botulinum",Little Mermaid Smoke House,http://www.fda.gov/Safety/Recalls/ucm346674.htm,"
			http://www.fda.gov/Safety/Recalls/ucm346677.htm
	",,
870,"Thu, 04 Apr 2013 12:56:00 -0400","Farm Rich, Market Day, Schwans","Mozzarella bites, quesadillas, pizza slices and more",Escherichia coli O121,Rich Products Corporation,http://www.fda.gov/Safety/Recalls/ucm346633.htm,	,041322325211;4132232521;041322325211;4132232522;041322378132;4132236450;041322356031;4132236633;041322374331;4132236450;041322374554;4132237455;041322356116;4132235611;041322356185;4132235618;041322356222;4132235622;041322356116;4132235631;041322356031;4132235633;041322378132;4132237433;072180553126;7218055312;072180610089;7218061008;041322356352;4132235635;041322356437;4132235643;041322376909;4132237690;041322356345;4132235634;041322374431;4132237443;041322376916;4132237691;041322804358;4132280435,B00KAS54IA
871,"Thu, 04 Apr 2013 00:00:00 -0400",Centerville Pie,Clam Pies,Undeclared fish (anchovies),Centerville Pie Company,http://www.fda.gov/Safety/Recalls/ucm346792.htm,"
			http://www.fda.gov/Safety/Recalls/ucm346793.htm
	",,
872,"Wed, 03 Apr 2013 17:44:00 -0400",Bravo!,"Chicken Balance, Chicken Blend and Beef Blend Burgers - Raw Frozen Food Diet for Dogs and Cats",Potential to be contaminated with &lt;i&gt;Salmonella&lt;/i&gt;,Bravo!,http://www.fda.gov/Safety/Recalls/ucm346496.htm,	,,
873,"Mon, 01 Apr 2013 00:00:00 -0400",ROCK-IT-MAN,Male sexual enhancement capsules,"Product contains hydroxythiohomosildenafil, an analogue of sildenafil","Consumer Concepts, Inc.",http://www.fda.gov/Safety/Recalls/ucm347026.htm,"
			http://www.fda.gov/Safety/Recalls/ucm347028.htm
	",,
874,"Fri, 29 Mar 2013 20:29:00 -0400","California Natural, Evo, Health Wise, more",Pet food,&lt;i&gt;Salmonella&lt;/i&gt;,Natura Pet Products,http://www.fda.gov/Safety/Recalls/ucm345971.htm,"
			http://www.fda.gov/Safety/Recalls/ucm345636.htm
	",751485397047;751485399409;751485125640;751485393544;751485393780;751485823522;751485125657;751485823560;751485399416;751485393551;751485393797;751485823539;751485823577;751485823874;751485823775;751485399423;751485393353;751485393803;751485823805;751485823911;751485158853;751485159874;751485158822;751485158778;751485158884;751485158915;751485126814;751485126760;751485126067;751485126012;751485126173;751485126869;751485126715;751485414003;751485414102;751485414058;751485414027;751485414126;751485414072;751485126043;751485126746;751485126005;751485126807;751485126753;751485126050;751485126166;751485126852;751485126708;751485414706;751485414751;751485414805;751485414010;751485414119;751485414065;751485126821;751485126777;751485126074;751485126036;751485126180;751485126876;751485421018;751485126722;751485152509;751485152516;751485152523;751485152066;751485152042;751485152011;751485152004;751485152059;751485152554;751485152028;751485707327;751485707129;751485707228;751485707426;751485707020;751485707808;751485707112;751485707211;751485707419;751485707013;751485707303;751485707105;751485707204;751485707402;751485707044;751485707709;751485154435;751485154459;751485154411;751485154428;751485154442;751485123639;751485127316;751485127286;751485127255;751485413983;751485123202;751485125527;751485125541;751485127040;751485123233;751485123264;751485123677;751485123295;751485123325;751485127408;751485127149;751485125534;751485125541;751485125558;751485123219;751485123356;751485413921;751485413891;751485416076;751485127057;751485123240;751485123271;751485123301;751485123332;751485127415;751485127156;751485177323;751485127293;751485123646;751485127262;751485413990;751485413877;751485413914;751485416038;751485123769;751485123738;751485413723;751485123622;751485127309;751485127279;751485127248;751485413013;751485413013;751485413907;751485416083;751485123226;751485123257;751485123288;751485123363;751485123318;751485123349;751485127422;751485413716;751485414041;751485159959;751485159881;751485159980;751485153131;751485123653;751485159904;751485153001;751485159928;751485153100;751485159898;751485153117;751485159942;751485153025;751485153018;751485153124;751485153155;751485153162;751485601021;751485150017,B00PDU13N0;B00PDU6F24;B006H7AXDE;B00NH36038;B00PDU1YGG;B00NH4NFBC;B00F3IZQXK;B00NH3O5QM;B006H7AWNA;B00F596UXW;B00CE8OPSY;B000XB57ZO;B004T38R2C;B00PDU3CY8;B00NU7RDHI;B00PDU41XO;B00PDU1100;B000F765I4;B00SLUTJ58;B001CHWDLY;B00PDU6GN2;B000WFEMHK;B004SBKSKO;B00PDU4J7W
875,"Fri, 29 Mar 2013 18:58:00 -0400",Hospira,Sodium Chloride Injection,Brass particulates,"Hospira, Inc.",http://www.fda.gov/Safety/Recalls/ucm345963.htm,"
			http://www.fda.gov/Safety/Recalls/ucm345966.htm
	",,
876,"Thu, 28 Mar 2013 19:21:00 -0400",Heartland Gourmet,"Cookie mix, Pizza mix",Undeclared milk,"Heartland Gourmet, LLC",http://www.fda.gov/Safety/Recalls/ucm345785.htm,"
			http://www.fda.gov/Safety/Recalls/ucm345787.htm
	",737697015306;737697020249,
877,"Thu, 28 Mar 2013 00:00:00 -0400","Farm Rich, Market Day","Mozzarella Bites, Quesadillas, Pizza",Escherichia coli O121,Rich Products Corporation,http://www.fda.gov/Safety/Recalls/ucm345896.htm,"
			http://www.fda.gov/Safety/Recalls/ucm345902.htm
	",041322356352;041322356437;041322376909;041322356345;041322374431;041322376916;041322804358,B00KAS54IA
878,"Thu, 28 Mar 2013 00:00:00 -0400",NuGO,Dessert Bars,Undeclared milk,"Lifestyle Evolution, Inc.",http://www.fda.gov/Safety/Recalls/ucm345921.htm,	,69153545302;69153545301;69153545102;69153545101;69153545502;69153545501;69153552102;69153552101;69153552302;69153552301;69153552502;69153552501;69153552702;69153552701;69153552902;69153550901;69153520702;69153520701;69153520902;69153520901,B001TQWLTC;B004C53UI8;B003O332D2;B001HTN41A;B005SRUTXI;B001LQY882;B0053B7TUU;B0055BQX8M;B009AVUMZS;B003O36S9W;B003XN6Y3S;B0097RM05K;B001DGYKG0;B00B7VAXW6;B001HTL5E8;B003MP17G6;B005C11C0E;B009AVUO88;B005P0HYDQ
879,"Wed, 27 Mar 2013 18:24:00 -0400",Buffalo Trace Distillery,Marinade and Sauces,"Undeclared soy, anchovy, milk, and/or wheat",Buffalo Trace Distillery,http://www.fda.gov/Safety/Recalls/ucm345602.htm,"
			http://www.fda.gov/Safety/Recalls/ucm345603.htm
	",795436001058;795436001034;795436001072;795436001065;795436000174,
880,"Wed, 27 Mar 2013 00:00:00 -0400",Lisy,Seasoning blends,Undeclared soy,Lisy Corporation,http://www.fda.gov/Safety/Recalls/ucm345857.htm,"
			http://www.fda.gov/Safety/Recalls/ucm345858.htm
	",096786600459;096786500063;096786300144;096786600466;096786500254;096786300106;096786600473;096786500261;096786300113;096786600503;096786500315;096786300076;096786600541;096786500056;096786300700,
881,"Tue, 26 Mar 2013 22:08:00 -0400","Pallimed Solutions, Inc.",Sterile compounded drugs,Visible particulates,"Pallimed Solutions, Inc.",http://www.fda.gov/Safety/Recalls/ucm345468.htm,	,,
882,"Tue, 26 Mar 2013 21:29:00 -0400",La Preferida,Canned Pinto beans,Spoilage organisms or Pathogens,La Preferida Inc.,http://www.fda.gov/Safety/Recalls/ucm345464.htm,	,,
883,"Tue, 26 Mar 2013 00:00:00 -0400",Publix Deli,Fruit and Grain Salad,Listeria monocytogenes,Publix Super Markets,http://www.fda.gov/Safety/Recalls/ucm345853.htm,"
			http://www.fda.gov/Safety/Recalls/ucm345855.htm
	",4141539662,
884,"Sat, 23 Mar 2013 00:00:00 -0400",Sweet Ps Bake Shop,Coffee Cake,Undeclared walnuts,Gold Standard Baking,http://www.fda.gov/Safety/Recalls/ucm345197.htm,"
			http://www.fda.gov/Safety/Recalls/ucm345199.htm
	",011225113833,
885,"Wed, 20 Mar 2013 19:53:00 -0400","Med Prep Consulting, Inc.",All compounded products,Due To Potential Mold Contamination,"Med Prep Consulting, Inc.",http://www.fda.gov/Safety/Recalls/ucm344787.htm,	,,
886,"Wed, 20 Mar 2013 19:28:00 -0400",Clinical Specialties,"Acetylcysteine 10% solution, Cyclosporine 1% ophthalmic drops, Dexamethasone NaPo4 12 mg/ml, more",Lack of sterility assurance,Clinical Specialties Compounding Pharmacy,http://www.fda.gov/Safety/Recalls/ucm344786.htm,	,,
887,"Wed, 20 Mar 2013 18:40:00 -0400",New Chapter,Dietary Supplement,Undeclared Soy,"New Chapter, Inc.",http://www.fda.gov/Safety/Recalls/ucm344782.htm,"
			http://www.fda.gov/Safety/Recalls/ucm344783.htm
	",727783001238,
888,"Tue, 19 Mar 2013 00:00:00 -0400",Daesang,Soy Bean Paste,Undeclared Peanuts,Daesang America Inc.,http://www.fda.gov/Safety/Recalls/ucm344657.htm,	,880152435671,
889,"Mon, 18 Mar 2013 19:09:00 -0400",Avastin,Avastin unit dose syringes,The product has or potentially could result in an infection within the eye,Clinical Specialties,http://www.fda.gov/Safety/Recalls/ucm344377.htm,	,,
890,"Mon, 18 Mar 2013 16:31:00 -0400",ProtiDiet,High Protein Chocolate Dream Bars,May contain Salmonella,"Pro-Amino International Inc., Saint-Eustache, Quebec, Canada",http://www.fda.gov/Safety/Recalls/ucm344353.htm,"
			http://www.fda.gov/Safety/Recalls/ucm344355.htm
	",621498422381;621498422381;621498422381,
891,"Mon, 18 Mar 2013 00:00:00 -0400","California Natural, EVO, Healthwise, Innova",Pet Food,Salmonella,Natura Pet Products,http://www.fda.gov/Safety/Recalls/ucm344421.htm,"
			http://www.fda.gov/Safety/Recalls/ucm345636.htm
	",751485159874;751485399409;751485399416;751485399423;751485125640;751485152509;751485414003;751485414010;751485414027;751485152516;751485414102;751485414119;751485414126;751485126753;751485126760;751485126777;751485152554;751485126852;751485126869;751485126876;751485126166;751485126173;751485126180;751485152059;751485421018;751485154428;751485707204;751485707211;751485707228;751485154442;751485707402;751485707419;751485707426;751485154435;751485707303;751485707310;751485707327;751485159959;751485413877;751485413921;751485413938;751485159980;751485159980;751485416038;751485416076;751485416083;751485159881;751485413891;751485413907;751485413914;751485127309;751485127316;751485127323;751485123653;751485127279;751485127286;751485127293;751485153131;751485123622;751485123639;751485123646;751485123202;751485123219;751485123226;751485123769;751485159904;751485125527;751485127040;751485127057;751485153001;5148512554;751485123264;751485123271;751485123288;751485153100;751485123325;751485123332;751485123349;751485159942;751485127408;751485127415;751485127422;751485153025,B00PDU13N0;B00PDU6GN2;B00PDU6F24;B00PDU41XO;B00CA5S4K6;B01B4ONMPU;B006H7AWNA;B000WFEMHK;B00F596UXW;B000XB57ZO;B00CA6FRT6;B00SLUTJ58;B004T38R2C
892,"Sun, 17 Mar 2013 19:38:00 -0400","Med Prep Consulting, Inc.",All compounded products,DUE TO POTENTIAL MOLD CONTAMINATION,"Med Prep Consulting, Inc.",http://www.fda.gov/Safety/Recalls/ucm344229.htm,	,,
893,"Sat, 16 Mar 2013 20:25:00 -0400","Med Prep Consulting, Inc","MAGNESIUM SULFATE 2GM IN DEXTROSE 5 PERCENT IN WATER, 50 ml FOR INJECTION",Contain visible particulate contaminants confirmed to be mold,"Med Prep Consulting, Inc.",http://www.fda.gov/Safety/Recalls/ucm344189.htm,"
			http://www.fda.gov/Safety/Recalls/ucm344190.htm
	",,
894,"Fri, 15 Mar 2013 19:01:00 -0400",Guardian II and Guardian II NC,Hemostasis valves used in catheterization procedures,"Pose a slightly increased risk of air leakage that may lead to an air embolism, which could result in serious injury or death","Vascular Solutions Zerusa Ltd subsidiary of Vascular Solutions, Inc.",http://www.fda.gov/Safety/Recalls/ucm344019.htm,	,,
895,"Fri, 15 Mar 2013 18:57:00 -0400",Kameda,Rice Cracker &quot;Kotsubukko&quot;,Undeclared milk,Nishimoto Trading Co.,http://www.fda.gov/Safety/Recalls/ucm344017.htm,"
			http://www.fda.gov/Safety/Recalls/ucm344018.htm
	",074410630188,
896,"Fri, 15 Mar 2013 18:28:00 -0400",Grippos,Potato Chips (various flavors),Potential to contain metal fragments,"Grippo Foods, Inc",http://www.fda.gov/Safety/Recalls/ucm344009.htm,"
			http://www.fda.gov/Safety/Recalls/ucm344010.htm
	",076847121246;076847141237;076847141275;076847141268;076847141244;076847141251,
897,"Wed, 13 Mar 2013 00:00:00 -0400",Bravo!,Chicken Blend-Raw Frozen Food Diet for Dogs and Cats,Potential to be contaminated with Salmonella,Bravo!,http://www.fda.gov/Safety/Recalls/ucm343716.htm,"
			http://www.fda.gov/Safety/Recalls/ucm343724.htm
	",,
898,"Mon, 11 Mar 2013 15:24:00 -0400",Night Bullet,Dietary supplement,Product contains trace amounts of Sulfohydroxyhomosildenafil and Aminotadalafil.,"Green Planet, Inc.",http://www.fda.gov/Safety/Recalls/ucm343216.htm,"
			http://www.fda.gov/Safety/Recalls/ucm343221.htm
	",018505122233,
