,DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK,upc_processed_string,asin_string,upcs_string
332,"Thu, 31 Jul 2014 00:00:00 -0400",Wawona Packing Company,"Whole white and yellow peaches, white and yellow nectarines, plums and pluots",Listeria monocytogenes,Wawona Packing Company,http://www.fda.gov/Safety/Recalls/ucm407600.htm,http://www.fda.gov/Safety/Recalls/ucm407605.htm,,,
333,"Thu, 31 Jul 2014 00:00:00 -0400",Lacteos Santa Martha,Quesito Casero (fresh curd),Listeria monocytogenes,"Oasis Brands, Inc.",http://www.fda.gov/Safety/Recalls/ucm407927.htm,http://www.fda.gov/Safety/Recalls/ucm407931.htm,,,
334,"Wed, 30 Jul 2014 00:00:00 -0400",VR Green Farms,Jarred Food Products,"May have been improperly produced, making them susceptible to contamination with Clostridium botulinum",VR Green Farms,http://www.fda.gov/Safety/Recalls/ucm407542.htm,http://www.fda.gov/Safety/Recalls/ucm407545.htm,,,
335,"Tue, 29 Jul 2014 21:37:00 -0400",Hummingbird Wholesale,Organic Raw Carob Powder,Salmonella,Hummingbird Wholesale,http://www.fda.gov/Safety/Recalls/ucm407221.htm,,"803813044298,;","B003UTEE32,;",803813044298;
336,"Tue, 29 Jul 2014 16:31:00 -0400",Natural Grocers,CHUNKS OF ENERGY CAROB GREENS and FLAX/TUMERIC,Salmonella,Natural Grocers,http://www.fda.gov/Safety/Recalls/ucm407197.htm,http://www.fda.gov/Safety/Recalls/ucm407205.htm,,,
337,"Tue, 29 Jul 2014 15:16:00 -0400","Hospira, Inc.","Lidocaine HCI Injection, USP, 2 percent",Particles,"Hospira, Inc.",http://www.fda.gov/Safety/Recalls/ucm407169.htm,http://www.fda.gov/Safety/Recalls/ucm407198.htm,,,
338,"Mon, 28 Jul 2014 00:00:00 -0400",Mt Sterling Coop Creamery,Cheese,Escherichia coli (STEC) O111:H8,SW Wisc Dairy Goat Products Coop,http://www.fda.gov/Safety/Recalls/ucm407355.htm,,,,
339,"Sat, 26 Jul 2014 18:43:00 -0400",Ecoato,Sweet Paprika Powder,Salmonella,"TJX Companies, Inc.",http://www.fda.gov/Safety/Recalls/ucm406812.htm,http://www.fda.gov/Safety/Recalls/ucm406813.htm,,,
340,"Fri, 25 Jul 2014 20:09:00 -0400",Rising Moon Organics,Butternut Squash  Ravioli,"Undeclared egg, milk and soy",Carmel Food Group,http://www.fda.gov/Safety/Recalls/ucm406808.htm,http://www.fda.gov/Safety/Recalls/ucm406809.htm,"785030555576,;","B001TONJA4,;",785030555576;
341,"Fri, 25 Jul 2014 19:09:00 -0400",CaCoCo Inc.,Drinking Chocolate ÛÏOriginalÛ and ÛÏGlobal WarriorÛ,Salmonella,CaCoCo Inc.,http://www.fda.gov/Safety/Recalls/ucm406806.htm,,"091131352113,;091131352113,;091131352113,;091131352076,;091131352076,;091131352076,;","B0142LWLWM,;B0142LWLWM,;B0142LWLWM,;B00U1IBYF6,;B00U1IBYF6,;B00U1IBYF6,;",091131352113;091131352113;091131352113;091131352076;091131352076;091131352076;
342,"Fri, 25 Jul 2014 18:40:00 -0400",GoMacro,MacroBars,Salmonella,GoMacro,http://www.fda.gov/Safety/Recalls/ucm406804.htm,http://www.fda.gov/Safety/Recalls/ucm406805.htm,,,
343,"Thu, 24 Jul 2014 19:38:00 -0400",Tasty,Peach Slices,Undeclared Sulfites,Lion Pavilion,http://www.fda.gov/Safety/Recalls/ucm406623.htm,http://www.fda.gov/Safety/Recalls/ucm406624.htm,,,
344,"Thu, 24 Jul 2014 00:00:00 -0400",Dancing Star LLC and Rave Bites,Various snack products,Salmonella,Dancing Star LLC,http://www.fda.gov/Safety/Recalls/ucm406771.htm,http://www.fda.gov/Safety/Recalls/ucm406775.htm,"769270200052,;769270700088,;769270200045,;769270700064,;769270700088,;769270700064,;769270800016,;","B01D6IRF28,;B00I5RJOKM,;B00O86HMIA,;B00488QAKY,;B00I5RJOKM,;B00488QAKY,;B00BTGLZBM,;",6927020005;769270700088;769270200045;769270700064;769270700088;769270700064;769270800016;
345,"Thu, 24 Jul 2014 00:00:00 -0400",Fresh Choices,Sandwiches,Listeria monocytogenes,Great American Marketing,http://www.fda.gov/Safety/Recalls/ucm406736.htm,http://www.fda.gov/Safety/Recalls/ucm406741.htm,,,
346,"Wed, 23 Jul 2014 19:48:00 -0400",Whole Foods,Made-in-Store items containing recalled fruit,Listeria monocytogenes,Whole Foods Market,http://www.fda.gov/Safety/Recalls/ucm406461.htm,,,,
347,"Tue, 22 Jul 2014 00:00:00 -0400",Earth Circle Organics,Organic carob powder,Salmonella,Earth Circle Organics,http://www.fda.gov/Safety/Recalls/ucm406458.htm,,"894932002283,;894932002733,;813313011485,;894932002740,;","B00BTI25I2,;B0068K5F5Q,;B01C86IHU8,;B00LP4X426,;",894932002283;894932002733;813313011485;894932002740;
348,"Mon, 21 Jul 2014 09:30:00 -0400",American Health Packaging,"Ibuprofen Tablets, 600 mg &amp; Oxcarbazepine Tablets, 300 mg",mislabeled inner unit dose blister packaging,American Health Packaging,http://www.fda.gov/Safety/Recalls/ucm405989.htm,http://www.fda.gov/Safety/Recalls/ucm405992.htm,,,
349,"Mon, 21 Jul 2014 00:00:00 -0400",Peony Mark Brand,Roasted and Salted Pumpkin Seeds,Contains Undeclared Sulfites,Starway Incorporated,http://www.fda.gov/Safety/Recalls/ucm407072.htm,http://www.fda.gov/Safety/Recalls/ucm407074.htm,"932692225765,;","UPCNOTFOUND,;",932692225765;
350,"Sun, 20 Jul 2014 17:25:00 -0400","Wegmans Food Markets, Inc.",Baked desserts,Listeria monocytogenes,"Wegmans Food Markets, Inc.",http://www.fda.gov/Safety/Recalls/ucm405956.htm,,"077890331040,777890331049,877890331046,677890331042,;077890327722,777890327721,877890327728,677890327724,;077890273852,777890273851,877890273858,677890273854,;077890264386,777890264385,877890264382,677890264388,;077890264416,777890264415,877890264412,677890264418,;077890189535,777890189534,877890189531,677890189537,;077890806005,777890806004,877890806001,677890806007,;077890985533,777890985532,877890985539,677890985535,;077890910641,777890910640,877890910647,677890910643,;","UPCNOTFOUND,B01FB4LRLU,B007RR6GPC,B01FB4LS8C,;UPCNOTFOUND,B002TM2SZC,UPCNOTFOUND,B00C190IZA,;UPCNOTFOUND,UPCNOTFOUND,B004I0BGB0,B001UKB8RS,;UPCNOTFOUND,B00BIZTA70,B001UKEE10,UPCNOTFOUND,;B008BLYAWE,B00BTI25I2,UPCNOTFOUND,UPCNOTFOUND,;1284032841,B0053UAM0A,B00QKRL4PC,UPCNOTFOUND,;UPCNOTFOUND,0073250740,B007VXXLBO,B010Q6I3R4,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B004ISB3BK,B005BKQCHE,B00KZHP1GG,B00MHW08PQ,;",7789033104;7789032772;7789027385;7789026438;7789026441;7789018953;7789080600;7789098553;7789091064;
351,"Sat, 19 Jul 2014 12:33:00 -0400",Sweet 2 Eat and other store brands,"Whole peaches (white and yellow), nectarines (white and yellow), plums and pulots",Listeria monocytogenes,Wawona Packing Company,http://www.fda.gov/Safety/Recalls/ucm405943.htm,http://www.fda.gov/Safety/Recalls/ucm405945.htm,,,
352,"Sat, 19 Jul 2014 00:00:00 -0400","Unique Pharmaceuticals, Ltd.",All sterile compounded preparations,Lack of sterility assurance,"Unique Pharmaceuticals, Ltd.",http://www.fda.gov/Safety/Recalls/ucm405938.htm,,,,
353,"Fri, 18 Jul 2014 00:00:00 -0400",Uprising,"Peanut Punch, Beet Drink, and Carrot Drink",Contains Undeclared Milk Allergen,Erlo Distribution Inc.,http://www.fda.gov/Safety/Recalls/ucm407109.htm,http://www.fda.gov/Safety/Recalls/ucm407112.htm,,,
354,"Fri, 18 Jul 2014 00:00:00 -0400",Whole Foods Market,Chocolate Chewies,Undeclared walnuts,Whole Foods Market,http://www.fda.gov/Safety/Recalls/ucm405942.htm,,,,
355,"Wed, 16 Jul 2014 11:05:00 -0400",King of Pops,Banana puddinÛª pops and keylime pie pops,"Undeclared Soy, Milk, Egg and Wheat",King of Pops,http://www.fda.gov/Safety/Recalls/ucm405366.htm,http://www.fda.gov/Safety/Recalls/ucm405367.htm,"059959003051,759959003050,859959003057,659959003053,;059959003044,759959003043,859959003040,659959003046,;","UPCNOTFOUND,UPCNOTFOUND,B01DL9CPB8,UPCNOTFOUND,;UPCNOTFOUND,B001H00ESU,B003UTEE32,UPCNOTFOUND,;",5995900305;5995900304;
356,"Wed, 16 Jul 2014 00:00:00 -0400",Uncle BenÛªs,"Ready Rice Garden Vegetable with Peas, Carrots and Corn Pouch","Undeclared barley, a non-wheat source of gluten",Mars Food North America,http://www.fda.gov/Safety/Recalls/ucm405615.htm,http://www.fda.gov/Safety/Recalls/ucm405618.htm,,,
357,"Tue, 15 Jul 2014 00:00:00 -0400","White &amp; Blue Lion, Inc.",Tattoo Inks and tattoo needles,Bacterial contamination,"White &amp; Blue Lion, Inc.",http://www.fda.gov/Safety/Recalls/ucm405474.htm,http://www.fda.gov/Safety/Recalls/ucm404788.htm,,,
358,"Mon, 14 Jul 2014 00:00:00 -0400",Baxter International Inc.,0.9% Sodium Chloride and Highly Concentrated Potassium Chloride Injection,Presence of particulate matter,Baxter International Inc.,http://www.fda.gov/Safety/Recalls/ucm405469.htm,http://www.fda.gov/Safety/Recalls/ucm405470.htm,,,
359,"Fri, 11 Jul 2014 21:06:00 -0400","White &amp; Blue Lion, Inc.",Tattoo Inks and tattoo needles,Bacterial contamination,"White &amp; Blue Lion, Inc.",http://www.fda.gov/Safety/Recalls/ucm404787.htm,http://www.fda.gov/Safety/Recalls/ucm404788.htm,,,
360,"Thu, 10 Jul 2014 00:00:00 -0400","Hospira, Inc",Lactated Ringers and 5% Dextrose Injection,Particulates,"Hospira, Inc",http://www.fda.gov/Safety/Recalls/ucm404590.htm,,,,
361,"Tue, 08 Jul 2014 17:56:00 -0400",Whole Foods Market,Caesar salad and Mesclun Goat Cheese salad,Mislabeled and undeclared allergen of fish and egg (Caesar) and tree nuts (Mesclun Goat Cheese).,Whole Foods Market,http://www.fda.gov/Safety/Recalls/ucm404286.htm,http://www.fda.gov/Safety/Recalls/ucm404287.htm,,,
362,"Thu, 03 Jul 2014 00:00:00 -0400",Flexi-Seal,CONTROL Fecal Management System (FMS),No 510K and inconsistent performance,ConvaTec,http://www.fda.gov/Safety/Recalls/ucm404073.htm,,,,
363,"Wed, 02 Jul 2014 13:00:00 -0400",Nutrena NatureWise,Meatbird feed,Excessive sodium,Cargill,http://www.fda.gov/Safety/Recalls/ucm403829.htm,http://www.fda.gov/Safety/Recalls/ucm403833.htm,"059411810166,759411810165,859411810162,659411810168,;","B007UMD91I,B005NCDP20,B00BTI25I2,B00LP4X426,;",5941181016;
364,"Tue, 01 Jul 2014 19:44:00 -0400",Oriya Organics,Protein Medley,Salmonella,"Oriya Organics, LLC",http://www.fda.gov/Safety/Recalls/ucm403695.htm,http://www.fda.gov/Safety/Recalls/ucm403696.htm,,,
365,"Mon, 30 Jun 2014 00:00:00 -0400",Coumadin,Coumadin (warfarin sodium),Particulate matter,Bristol-Myers Squibb Company,http://www.fda.gov/Safety/Recalls/ucm403501.htm,,,,
366,"Fri, 27 Jun 2014 22:59:00 -0400",RichardÛªs Too Good,"BBQ Sauce, Hot Sauce and Teriyaki Sauce",May be improperly processed,RichardÛªs Rubs &amp; Seasonings LLC,http://www.fda.gov/Safety/Recalls/ucm403200.htm,http://www.fda.gov/Safety/Recalls/ucm403202.htm,,,
367,"Fri, 27 Jun 2014 22:10:00 -0400",Haagen-Dazs,Ice Cream,Undeclared Peanuts,NestlÌ© USA,http://www.fda.gov/Safety/Recalls/ucm403194.htm,http://www.fda.gov/Safety/Recalls/ucm403195.htm,"074570084005,774570084004,874570084001,674570084007,;074570084005,774570084004,874570084001,674570084007,;074570084005,774570084004,874570084001,674570084007,;041335804185,741335804184,841335804181,641335804187,;074570084005,774570084004,874570084001,674570084007,;041335804185,741335804184,841335804181,641335804187,;","B005NCHQ52,B004I0BGB0,UPCNOTFOUND,UPCNOTFOUND,;B005NCHQ52,B004I0BGB0,UPCNOTFOUND,UPCNOTFOUND,;B005NCHQ52,B004I0BGB0,UPCNOTFOUND,UPCNOTFOUND,;B00QKRL4PC,B008BLYAWE,UPCNOTFOUND,UPCNOTFOUND,;B005NCHQ52,B004I0BGB0,UPCNOTFOUND,UPCNOTFOUND,;B00QKRL4PC,B008BLYAWE,UPCNOTFOUND,B001GLUPFC,;",7457008400;7457008400;7457008400;4133580418;7457008400;4133580418;
368,"Thu, 26 Jun 2014 00:00:00 -0400",Organic Traditions,Chia Seed Powder; Chia &amp; Flax Seed Powder; Chia Seeds; Trailmix,Salmonella,"Health Matters America, Inc.",http://www.fda.gov/Safety/Recalls/ucm403069.htm,,"854260006162,;854260005462,;854260006216,;854260005479,;854260006131,;854260006148,;854260010701,;","B001UKLM0G,;B007VXXLBO,;B019YCCH0K,;B00508Y0EO,;B00SR5EQ5A,;UPCNOTFOUND,;B00EE9TOUU,;",854260006162;854260005462;854260006216;854260005479;854260006131;854260006148;854260010701;
369,"Tue, 24 Jun 2014 15:06:00 -0400",DoctorÛªs Best,Marketed as a dietary supplement,Undeclared Lovastatin,DoctorÛªs Best,http://www.fda.gov/Safety/Recalls/ucm402584.htm,http://www.fda.gov/Safety/Recalls/ucm402587.htm,"753950001183,;","B000NRYTMA,;",753950001183;
370,"Tue, 24 Jun 2014 00:00:00 -0400",Baxter,Sodium Chloride Injection,Particulate matter,Baxter,http://www.fda.gov/Safety/Recalls/ucm409899.htm,http://www.fda.gov/Safety/Recalls/ucm409901.htm,,,
371,"Mon, 23 Jun 2014 15:29:00 -0400",Velveeta,Cheese Product,Inappropriate levels of preservative can result in premature spoilage/food borne illness,Kraft,http://www.fda.gov/Safety/Recalls/ucm402337.htm,http://www.fda.gov/Safety/Recalls/ucm402342.htm,"021000611614,;","B00PE8USFA,;",021000611614;
372,"Mon, 23 Jun 2014 00:00:00 -0400","Sunbeam, Bunny, Flowers, Ingles",Bar-B-Q Bread,Undeclared milk,Flowers Foods,http://www.fda.gov/Safety/Recalls/ucm403554.htm,,"077633053031,;071025015003,;072250018661,;086854015438,;","UPCNOTFOUND,;UPCNOTFOUND,;B005BKQCHE,;B00MHW08PQ,;",077633053031;071025015003;072250018661;086854015438;
373,"Wed, 18 Jun 2014 14:46:00 -0400",HydroFinityã¢,HydroFinityã¢ Hydrophilic Guidewires,Polymer jacket may be damaged when withdrawn,"Nitinol Devices &amp; Components, Inc. (NDC)",http://www.fda.gov/Safety/Recalls/ucm401753.htm,,,,
374,"Tue, 17 Jun 2014 17:23:00 -0400","Hospira, Inc.","0.5% Marcaineã¢ (Bupivacaine HCl Injection, USP)",Particulates,"Hospira, Inc",http://www.fda.gov/Safety/Recalls/ucm401592.htm,,,,
375,"Tue, 17 Jun 2014 15:31:00 -0400",Gong Xifacai,Gong xifacai gift chocolates,Undeclared Peanuts and Milk,Domega NY International Co Ltd.,http://www.fda.gov/Safety/Recalls/ucm401564.htm,http://www.fda.gov/Safety/Recalls/ucm401565.htm,"934169900335,;","UPCNOTFOUND,;",934169900335;
376,"Mon, 16 Jun 2014 11:59:00 -0400",Wegmans,Cinnamon Raisin Buns,May contain egg,Wegmans Food Markets Inc.,http://www.fda.gov/Safety/Recalls/ucm401323.htm,http://www.fda.gov/Safety/Recalls/ucm401324.htm,"077890922187,777890922186,877890922183,677890922189,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,B001H00ESU,;",7789092218;
377,"Mon, 16 Jun 2014 00:00:00 -0400",Vita Classic,Premium Sliced Smoked Atlantic Salmon,Listeria monocytogenes,"Vita Food Products, Inc",http://www.fda.gov/Safety/Recalls/ucm401599.htm,http://www.fda.gov/Safety/Recalls/ucm401600.htm,,,
378,"Fri, 13 Jun 2014 13:15:00 -0400",La Finquita,"Cheese, In Spanish/En Espanol",Undeclared peanut and tree nuts,"La Finquita, LLC",http://www.fda.gov/Safety/Recalls/ucm401164.htm,,"094922768094,;","B00IPR18II,;",094922768094;
379,"Fri, 13 Jun 2014 00:00:00 -0400",Schnucks Bakery,Cake,Undeclared pecan,Schnucks Bakery,http://www.fda.gov/Safety/Recalls/ucm401227.htm,http://www.fda.gov/Safety/Recalls/ucm401422.htm,,,
380,"Thu, 12 Jun 2014 20:16:00 -0400",La Finquita,Cheese,Undeclared peanut and tree nuts,"La Finquita, LLC",http://www.fda.gov/Safety/Recalls/ucm401017.htm,http://www.fda.gov/Safety/Recalls/ucm401018.htm,"094922768094,;","B00IPR18II,;",094922768094;
381,"Thu, 12 Jun 2014 19:57:00 -0400","Fish Family Farm, Shadow Valley Farms Dairy",Milk and cream,Undeclared peanut and tree nuts,"Fish Family Farm, Inc.",http://www.fda.gov/Safety/Recalls/ucm401013.htm,http://www.fda.gov/Safety/Recalls/ucm401014.htm,,,
382,"Wed, 11 Jun 2014 17:22:00 -0400",Wegmans,Bagged Ice,Metal fragments,"Wegmans Food Markets, Inc.",http://www.fda.gov/Safety/Recalls/ucm400804.htm,,"077890292006,777890292005,877890292002,677890292008,;077890291979,777890291978,877890291975,677890291971,;077890292006,777890292005,877890292002,677890292008,;077890291979,777890291978,877890291975,677890291971,;077890292006,777890292005,877890292002,677890292008,;077890291979,777890291978,877890291975,677890291971,;","B00K6MUHGE,UPCNOTFOUND,B00K6NDAD0,B003UTEE32,;B00B049W36,B005NCDP20,UPCNOTFOUND,B00LP4X426,;B00K6MUHGE,UPCNOTFOUND,B00K6NDAD0,B003UTEE32,;B00B049W36,B005NCDP20,UPCNOTFOUND,B00LP4X426,;B00K6MUHGE,UPCNOTFOUND,B00K6NDAD0,B003UTEE32,;B00B049W36,B005NCDP20,UPCNOTFOUND,B00LP4X426,;",7789029200;7789029197;7789029200;7789029197;7789029200;7789029197;
383,"Wed, 11 Jun 2014 00:00:00 -0400","Smith&#39;s Farmstead, Mountain Gouda",Gouda cheese,Listeria monocytogenes,Smith&#39;s Country Cheese,http://www.fda.gov/Safety/Recalls/ucm401215.htm,http://www.fda.gov/Safety/Recalls/ucm401217.htm,,,
384,"Sun, 08 Jun 2014 00:00:00 -0400",Dole,Garden soup &quot;Roasted Garlic Tomato Basil&quot;,Undeclared milk,"Dole Packaged Foods, LLC",http://www.fda.gov/Safety/Recalls/ucm400259.htm,http://www.fda.gov/Safety/Recalls/ucm400263.htm,"038900024048,738900024047,838900024044,638900024040,;","B00LPESJVM,UPCNOTFOUND,B004I0BGB0,UPCNOTFOUND,;",3890002404;
385,"Sun, 08 Jun 2014 00:00:00 -0400",Trader JoeÛªs,Egg white salad with chives,Listeria monocytogenes,"Lansal, Inc. dba Hot MamaÛªs Foods",http://www.fda.gov/Safety/Recalls/ucm400401.htm,http://www.fda.gov/Safety/Recalls/ucm400403.htm,,,
386,"Fri, 06 Jun 2014 16:52:00 -0400",Kirkland Signature,Ground Malabar Pepper,Salmonella,Olde Thompson Inc.,http://www.fda.gov/Safety/Recalls/ucm400179.htm,http://www.fda.gov/Safety/Recalls/ucm400365.htm,"096619164998,;","B01FQ8U3PC,;",096619164998;
387,"Fri, 06 Jun 2014 00:00:00 -0400",ADVOCATE,Blood glucose test strips,Labeling error,"Diabetic Supply of Suncoast, Inc.",http://www.fda.gov/Safety/Recalls/ucm400559.htm,,,,
388,"Fri, 06 Jun 2014 00:00:00 -0400","Navitas Naturals, Williams-Sonoma",Sprouted Chia Seed Powder Products,Salmonella,Navitas Naturals,http://www.fda.gov/Safety/Recalls/ucm400185.htm,http://www.fda.gov/Safety/Recalls/ucm400186.htm,"858847000369,;858847000314,;","B001CGTN1S,;B004R69XHY,;",858847000369;858847000314;
389,"Thu, 05 Jun 2014 00:00:00 -0400",GreenSmoothieGirl,TriOmega Superfood,Salmonella,GreenSmoothieGirl,http://www.fda.gov/Safety/Recalls/ucm400143.htm,http://www.fda.gov/Safety/Recalls/ucm400145.htm,"853811005036,;","UPCNOTFOUND,;",853811005036;
390,"Thu, 05 Jun 2014 00:00:00 -0400","Eillien&#39;s, Blains Farm &amp; Fleet, Piggly Wiggly, more",Candy,Undeclared milk,"Eillien&#39;s Candies, Inc",http://www.fda.gov/Safety/Recalls/ucm400557.htm,,"034952573077,;034952129946,;034952569278,;034952811711,;034952574777,;034952581386,;034952139563,;034952410754,;034952410983,;034952413243,;","B00884HNNC,;UPCNOTFOUND,;B008BLYAWE,;UPCNOTFOUND,;B00QKRL4PC,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B007VXXLBO,;UPCNOTFOUND,;",034952573077;034952129946;034952569278;034952811711;034952574777;034952581386;034952139563;034952410754;034952410983;034952413243;
391,"Wed, 04 Jun 2014 15:56:00 -0400",Organic Traditions,Chia and Flax seed powder,Salmonella,"Health Matters America, Inc.",http://www.fda.gov/Safety/Recalls/ucm399894.htm,http://www.fda.gov/Safety/Recalls/ucm399896.htm,"854260006162,;854260005462,;854260006216,;854260005479,;","B001UKLM0G,;B007VXXLBO,;B019YCCH0K,;B00508Y0EO,;",854260006162;854260005462;854260006216;854260005479;
392,"Wed, 04 Jun 2014 15:56:00 -0400",Champion Lamb Texturized,Lamb/Sheep Feed,High Copper Content,"PGG/HSC Feed Company, LLC",http://www.fda.gov/Safety/Recalls/ucm399978.htm,http://www.fda.gov/Safety/Recalls/ucm399981.htm,"748252483805,;748252483805,;748252483805,;","B004ZODUFE,;B004ZODUFE,;B004ZODUFE,;",748252483805;748252483805;748252483805;
393,"Wed, 04 Jun 2014 00:00:00 -0400",Thrifty,Ice Cream,Undeclared pistachios,Rite Aid,http://www.fda.gov/Safety/Recalls/ucm400044.htm,http://www.fda.gov/Safety/Recalls/ucm400046.htm,"011822643276,711822643275,811822643272,611822643278,;","UPCNOTFOUND,B005BKQCHE,B00RZ5O9O6,B00MHW08PQ,;",1182264327;
394,"Wed, 04 Jun 2014 00:00:00 -0400",Craisins,Yogurt covered dried cranberries,Undeclared peanuts,Ocean Spray,http://www.fda.gov/Safety/Recalls/ucm399945.htm,http://www.fda.gov/Safety/Recalls/ucm399947.htm,"031200037190,731200037199,831200037196,631200037192,;","B00LAXPA5G,B00OZ5O8M2,UPCNOTFOUND,UPCNOTFOUND,;",3120003719;
395,"Mon, 02 Jun 2014 12:09:00 -0400",Alexion,Soliris (eculizumab),Presence of particulate matters,"Alexion Pharmaceuticals, Inc.",http://www.fda.gov/Safety/Recalls/ucm399527.htm,http://www.fda.gov/Safety/Recalls/ucm399529.htm,,,
396,"Mon, 02 Jun 2014 00:00:00 -0400",LiveGfree,Rosemary and Olive Oil Multiseed Snack Crackers,Salmonella,BaptistaÛªs Bakery Inc.,http://www.fda.gov/Safety/Recalls/ucm399749.htm,,,,
397,"Mon, 02 Jun 2014 00:00:00 -0400",HillÛªs Science Diet,Dry dog food,Salmonella,"HillÛªs Pet Nutrition, Inc.",http://www.fda.gov/Safety/Recalls/ucm399662.htm,http://www.fda.gov/Safety/Recalls/ucm399678.htm,,,
398,"Mon, 02 Jun 2014 00:00:00 -0400",Glutino,Rosemary and Olive Oil Snack Crackers,Salmonella,"Glutino, Division of GFA Brands, Inc.",http://www.fda.gov/Safety/Recalls/ucm399756.htm,http://www.fda.gov/Safety/Recalls/ucm399757.htm,"678523038611,;678523038635,;","B00O85SWGC,;UPCNOTFOUND,;",678523038611;678523038635;
399,"Wed, 28 May 2014 21:26:00 -0400","Navitas Naturals, Williams-Sonoma",Sprouted Chia Seed Powder Products,Salmonella,Navitas Naturals,http://www.fda.gov/Safety/Recalls/ucm399151.htm,http://www.fda.gov/Safety/Recalls/ucm399152.htm,"858847000369,;858847000314,;","B001CGTN1S,;B004R69XHY,;",858847000369;858847000314;
400,"Wed, 28 May 2014 17:06:00 -0400","African Black Ant, Black Ant, Mojo Risen",Sexual enhancement products,*Reason/Problem	Undeclared ingredients,"Eugene Oregon, Inc.",http://www.fda.gov/Safety/Recalls/ucm399144.htm,,,,
