"asin","reviewText","overall","summary","unixReviewTime","initiation_date"
"B000UUWECC","I have been buying ONE Coconut Water with a Splash of Pineapple regularly for awhile now. I like the flavor and ordering it on line is very convenient. Also, I have had no problems with delivery.Unfortunately, IPROZON has just lost my business.  I didn't mind paying $15.00 for a case of 12.  I will not, however, pay $39.95 for a case of 12.  That is robbery.  I can walk into Fred Meyer Grocery and buy a case of 12 for $17.88.  Plus there are other sites still selling it for $15.00 per case.  I noticed IPROZON is still selling the other flavors of ONE coconut water for $15.00 for a case of 12.  So what on earth are they thinking.I am quite unhappy with having to trust one of these other sites with my credit card information, but I am willing to do that versus paying nearly $40 for a case of 12.  Quite ridiculous.",5,"O.N.E. Coconut Water with a Splash of Pineapple",1316908800,"2011-03-11"
"B000UUWECC","This brand is not my favorite. I was getting recurring monthly deliveries for my son because it is his favorite brand. There is a serious problem with the packaging. There is always at least one busted carton in the bunch upon arrival. Then, when you go to take the case out of the outer box, the cartons all fall out of their case. The two sides of the case are open. The two cases that were delivered yesterday were completely damaged. I refused the delivery and cancelled my recurring future deliveries.My favorite coconut water brand is Taste Nirvana. Taset Nirvava is the best tasting, by far, in my opinion and is packed much more securely.",2,"Not the tastiest and horribly packaged!",1389830400,"2011-03-11"
"B000UUWECC","I had tried a different company selling coco water so wasn't sure how O.N.E. coco would be, but turned out great! I don't like flavored waters, so didn't want a flavored coconut water and was pleasantly surprised by the taste of this one without any 'twang' left by the other one i had tried. I had read other reviews and most everyone prefers the flavored coconut waters, but if you don't want an added flavor, O.N.E. is the best plain coconut water available.",5,"Pleasantly surprised!",1244073600,"2011-03-11"
"B000UUWECC","ONE Coconut Water was by far the best in the market two years ago with the true tender coconut taste and no sugar added.  Recently I have been noticing that the taste has become flat and totally inconsistent. It is indeed very disappointing. This is the reason for my cancellation of the monthly subscription. If and when the quality improves and when you can convince me of that fact, I will gladly re subscribe.",2,"Quality has gone downhill",1366848000,"2011-03-11"
"B000UUWECC","I use this product after a work-out at the gym.  It cools me down and I feel better and more refreshed.",5,"great pick me up.",1279584000,"2011-03-11"
"B000UUWECC","This drink is horrible. I tried to drink it but I didn't even make it half way through the container. The coconut water tastes like some really watered down milk. I thought maybe i was an acquired taste but in all honest truth it is just nasty. I would not recommend this to anyone.",1,"My taste buds went on strike",1213056000,"2011-03-11"
"B000UUWECC","I decided to try this although I am not a big fan of flavored waters.  It is quite refreshing and the flavors are quite vibrant and not weak as in some concoctions.  I happen to like both coconut and pineapple so there is no problem with the basic idea and both can be distinguished in the mix.  The one drawback for some is because pineapple is a rather strong addition, even a splash puts it up front and center.  This added to the coconut may make it far too sweet for some.  It would certainly be a good pick me up after a workout or, in my case, after shoeveling the snow that seems to be deposited regularly this winter in the Northeast.",5,"Good Taste but Not for Everyone",1267056000,"2011-03-11"
"B000UUWECC","I had my doubts after reading all of the reviews. I had never tasted this brand coconut water before, only Vita Coco brand. There is a difference. I prefer Vita Coco over One brand by far. In general, coconut water is very light, crispy, and refreshing. It has a very mild taste that is good alone or could easily be mixed into a smoothie or with alcohol (rum, vodka, etc). It hydrates the body better than water or sports drinks. I used it when I was sick. It helped me feel better a lot faster. The buy one case, get one case of cashew juice deal free is a great bargain. The cashew juice was so good, I bought another case of One brand coconut water just for that reason. Pretty good for the lower price.",4,"ONE coconut water",1232150400,"2011-03-11"
"B000UUWECC","I have tasted coconut water and this is coconut water in a drink box.  It needs to be served cold.It is a mostly clear, tinged white drink.  100% coconut water from the fruit. The aseptic pack is convenient and gives no off taste.I like the health benefits that the water brings.Price is right here, as they cost about $2 each in the local market.",5,"Coconut Water",1247184000,"2011-03-11"
"B000UUWECC","This seemed &#34;thin&#34;.  It did not have the full-bodied flavor of other brands (specifically Zico and VitaCoco).  We would not select again.",3,"We would not purchase this again.  Zico and VitaCoco are better.",1384992000,"2011-03-11"
"B000UUWECC","In NJ, it's hard to get green coconuts with any regularity, so I tried a lot of the boxed versions. ONE with guava is generally flavored well, doesn't have that ""old"" taste that the other brands can get, and the guava flavor reminds me of Hawaii.",4,"Tasty",1350691200,"2011-03-11"
"B000UUWECC","O.N.E. Coconut Water is an excellent post-exercise drink.  Immediately after exercise, the body is craving sugars. O.N.E. Coconut Water provides that natural sugar boost as well as five other electrolytes.  Coconut water has more potassium than a banana.  Again, another great reason to try O.N.E. Coconut Water.  It's very low in calories and has a light taste.  I like it so much that I am on Amazon's scheduled delivery program for this product.  It's so good that sometimes (twice) I have had to move up the delivery date to receive it sooner.  It's better than Gatorade (5 electrolytes) and bananas (less calories).",5,"Refreshing / Replenishing",1228176000,"2011-03-11"
"B000UUWECC","Since I had been recuperating from a 24 hour flu bug that lasted aweek, I knew I was low on electrolytes.  I opted for this product,as some products tend to further aggravate my stomach andacid reflux.  This worked out extremely well, and the tasteis good.  I WILL keep it on hand from now on!",5,"Really a GOOD product!",1317254400,"2011-03-11"
"B000UUWECC","I was expecting a full flavor of coconut as I'm used to from other products. It states that it's natural, and I believe them it is natural. However, for someone like me, who likes sweet tasting flavors, it's definitely not a favorite drink. Like me, if you are expecting something sweet tasting with a certain amount of sugar, think twice. It doesn't have a distinct coconut flavor either. Very little, and slight flavor of coconut, almost doesn't exist. Expect something like water, no color. Regular flavored waters you find in supermarkets have a more distinct flavor, but this one doesn't. They are sitting in my fridge and I don't wanna drink them, I have a very good appetite and I'm not a picky person, but I don't want to drink that thing at all. It might be an healthy choice when you play sports and dehydrated. If you are expecting a delightful flavor of coconut, then find something else. Personally, I wouldn't suggest such an expensive drink for just dehydrating.",2,"What do you expect? May be natural but not sweet.",1243814400,"2011-03-11"
