,category_key,product_key
24378,18415,1043535
24379,18415,1043536
24380,18415,1043537
24381,18415,1043538
24382,18415,1043539
24383,18423,1043540
24384,18839,1043540
24385,18868,1043540
24386,18415,1043540
24387,18415,1043541
24388,18415,1043542
24389,18415,1043543
24390,18415,1043544
24391,18415,1043545
24392,18415,1043546
24393,18415,1043547
24394,18415,1043548
24395,18415,1043549
24396,18415,1043550
24397,18415,1043551
24398,18415,1043552
24399,18415,1043553
24400,18415,1043554
24401,18415,1043555
24402,18415,1043556
24403,18415,1043557
24405,18415,1043558
24407,18415,1043559
24408,18415,1043560
24409,18415,1043561
24410,18415,1043562
24411,18415,1043563
24412,18415,1043564
24413,18415,1043565
24414,18415,1043566
24415,18415,1043567
24416,18415,1043568
24417,18415,1043569
24418,18415,1043570
24419,18415,1043571
24421,18415,1043572
24422,18415,1043573
24423,18415,1043574
24424,18415,1043575
24425,18415,1043576
24426,18415,1043577
24427,18865,1043578
24428,18879,1043578
24429,18547,1043578
24430,18415,1043578
24431,18415,1043579
24433,18415,1043580
24434,18415,1043581
24436,18415,1043582
24437,18415,1043583
24438,18415,1043584
24439,18415,1043585
24440,18415,1043586
24442,18415,1043587
24444,18415,1043588
24446,18415,1043589
24448,18415,1043590
24453,18415,1043591
24455,18415,1043592
24456,18415,1043593
24457,18415,1043594
24458,18415,1043595
24459,18415,1043596
24460,18415,1043597
24461,18415,1043598
24462,18415,1043599
24463,18415,1043600
24464,18415,1043601
24465,18415,1043602
24466,18415,1043603
24467,18415,1043604
24469,18415,1043605
24471,18415,1043606
24473,18415,1043607
24475,18415,1043608
24477,18415,1043609
24479,18415,1043610
24480,18415,1043611
24481,18415,1043612
24483,18415,1043613
24487,18415,1043614
24488,18415,1043615
24490,18415,1043616
24491,18415,1043617
24492,18415,1043618
24494,18415,1043619
24495,18415,1043620
24496,18415,1043621
24497,18415,1043622
24498,18415,1043623
24499,18415,1043624
24500,18415,1043625
24501,18415,1043626
24502,18415,1043627
24504,18415,1043628
24505,18415,1043629
24506,18415,1043630
24508,18415,1043631
24509,18415,1043632
24511,18415,1043633
24513,18415,1043634
24514,18415,1043635
24515,18415,1043636
24516,18415,1043637
24517,18415,1043638
24519,18415,1043639
24527,18415,1043640
24528,18415,1043641
24530,18415,1043642
24531,18415,1043643
24532,18415,1043644
24533,18415,1043645
24534,18415,1043646
24535,18415,1043647
24536,18415,1043648
24537,18415,1043649
24538,18415,1043650
24539,18415,1043651
24540,18415,1043652
24541,18415,1043653
24542,18415,1043654
24543,18415,1043655
24544,18415,1043656
24545,18415,1043657
24546,18415,1043658
24547,18415,1043659
24549,18415,1043660
24550,18415,1043661
24552,18415,1043662
24554,18415,1043663
24555,18415,1043664
24556,18415,1043665
24557,18415,1043666
24558,18415,1043667
24559,18415,1043668
24561,18415,1043669
24563,18415,1043670
24565,18415,1043671
24567,18415,1043672
24576,18415,1043673
24577,18415,1043674
24578,18415,1043675
24579,18415,1043676
24580,18415,1043677
24582,18415,1043678
24583,18415,1043679
24585,18415,1043680
24587,18415,1043681
24589,18415,1043682
24590,18415,1043683
24591,18415,1043684
24592,18415,1043685
24593,18415,1043686
24594,18415,1043687
24595,18415,1043688
24596,18415,1043689
24597,18415,1043690
24598,18415,1043691
24599,18415,1043692
24600,18415,1043693
24601,18415,1043694
24602,18415,1043695
24603,18680,1043696
24604,18741,1043696
24605,18458,1043696
24606,18900,1043696
24607,18415,1043696
24608,18415,1043697
24609,18415,1043698
24610,18415,1043699
24611,18415,1043700
24613,18415,1043701
24614,18415,1043702
24615,18415,1043703
24616,18415,1043704
24617,18415,1043705
24619,18415,1043706
24620,18415,1043707
24621,18415,1043708
24622,18415,1043709
24623,18415,1043710
24624,18415,1043711
24626,18415,1043712
24627,18415,1043713
24628,18415,1043714
24630,18415,1043715
24631,18415,1043716
24632,18415,1043717
24633,18415,1043718
24634,18415,1043719
24635,18415,1043720
24636,18415,1043721
24638,18415,1043722
24639,18415,1043723
24640,18415,1043724
24651,18415,1043725
24652,18415,1043726
24653,18415,1043727
24654,18415,1043728
24655,18415,1043729
24656,18415,1043730
24657,18415,1043731
24658,18415,1043732
24659,18415,1043733
24661,18415,1043734
24662,18415,1043735
24663,18415,1043736
24664,18415,1043737
24665,18415,1043738
24666,18415,1043739
24667,18415,1043740
24668,18415,1043741
24669,18415,1043742
24671,18415,1043743
24673,18415,1043744
24674,18415,1043745
24676,18415,1043746
24682,18529,1043747
24683,18576,1043747
24684,18607,1043747
24685,18900,1043747
24686,18415,1043747
24687,18415,1043748
24688,18415,1043749
24689,18415,1043750
24690,18415,1043751
24691,18415,1043752
24693,18415,1043753
24694,18415,1043754
24695,18415,1043755
24697,18415,1043756
24698,18415,1043757
24699,18415,1043758
24700,18415,1043759
24701,18415,1043760
24702,18415,1043761
24703,18415,1043762
24704,18415,1043763
24705,18415,1043764
24706,18415,1043765
24707,18415,1043766
24708,18415,1043767
24709,18415,1043768
24711,18415,1043769
24712,18415,1043770
24713,18415,1043771
24714,18415,1043772
24715,18415,1043773
24716,18415,1043774
24717,18415,1043775
24718,18415,1043776
24719,18415,1043777
24720,18415,1043778
24721,18415,1043779
24723,18415,1043780
24724,18415,1043781
24725,18415,1043782
24726,18415,1043783
24727,18415,1043784
24728,18415,1043785
24729,18415,1043786
24730,18415,1043787
24731,18415,1043788
24732,18415,1043789
24733,18415,1043790
24734,18415,1043791
24735,18415,1043792
24737,18415,1043793
24738,18415,1043794
24739,18415,1043795
24740,18415,1043796
24741,18415,1043797
24742,18415,1043798
24743,18415,1043799
24744,18415,1043800
24745,18415,1043801
24747,18415,1043802
24748,18415,1043803
24750,18415,1043804
24751,18415,1043805
24752,18415,1043806
24754,18415,1043807
24756,18415,1043808
24757,18518,1043809
24758,18879,1043809
24759,18547,1043809
24760,18415,1043809
24762,18415,1043810
24763,18415,1043811
24764,18415,1043812
24765,18415,1043813
24767,18415,1043814
24768,18415,1043815
24769,18415,1043816
24770,18415,1043817
24771,18415,1043818
24772,18415,1043819
24773,18415,1043820
24775,18415,1043821
24776,18415,1043822
24777,18415,1043823
24778,18415,1043824
24779,18415,1043825
24780,18415,1043826
24781,18415,1043827
24782,18415,1043828
24783,18415,1043829
24784,18415,1043830
24785,18415,1043831
24786,18415,1043832
24787,18415,1043833
24788,18415,1043834
24789,18415,1043835
24790,18415,1043836
24791,18415,1043837
24792,18415,1043838
24797,18415,1043839
24798,18415,1043840
24799,18415,1043841
24800,18415,1043842
24801,18415,1043843
24802,18415,1043844
24803,18415,1043845
24804,18415,1043846
24805,18415,1043847
24806,18415,1043848
24807,18415,1043849
24808,18415,1043850
24809,18415,1043851
24811,18415,1043852
24812,18415,1043853
24813,18415,1043854
24814,18415,1043855
24815,18415,1043856
24816,18415,1043857
24817,18415,1043858
24818,18415,1043859
24819,18415,1043860
24820,18415,1043861
24821,18415,1043862
24822,18415,1043863
24823,18415,1043864
24824,18415,1043865
24825,18415,1043866
24826,18415,1043867
24827,18415,1043868
24828,18415,1043869
24829,18415,1043870
24830,18415,1043871
24831,18415,1043872
24832,18415,1043873
24833,18415,1043874
24834,18415,1043875
24835,18415,1043876
24836,18415,1043877
24838,18415,1043878
24839,18415,1043879
24840,18415,1043880
24841,18415,1043881
24842,18415,1043882
24843,18415,1043883
24844,18415,1043884
24845,18415,1043885
24847,18415,1043886
24848,18415,1043887
24850,18415,1043888
24851,18415,1043889
24852,18415,1043890
24853,18415,1043891
24854,18415,1043892
24855,18415,1043893
24856,18415,1043894
24857,18415,1043895
24859,18415,1043896
24860,18415,1043897
24861,18415,1043898
24862,18415,1043899
24863,18415,1043900
24864,18415,1043901
24865,18415,1043902
24866,18415,1043903
24867,18415,1043904
24868,18415,1043905
24869,18415,1043906
24870,18415,1043907
24871,18415,1043908
24872,18415,1043909
24873,18415,1043910
24874,18415,1043911
24875,18415,1043912
24876,18415,1043913
24877,18415,1043914
24878,18415,1043915
24879,18415,1043916
24880,18415,1043917
24881,18415,1043918
24882,18415,1043919
24883,18415,1043920
24884,18415,1043921
24885,18871,1043922
24886,18879,1043922
24887,18547,1043922
24888,18415,1043922
24889,18415,1043923
24890,18415,1043924
24891,18415,1043925
24892,18415,1043926
24893,18415,1043927
24903,18415,1043928
24905,18415,1043929
24907,18415,1043930
24909,18415,1043931
24910,18415,1043932
24911,18415,1043933
24912,18415,1043934
24913,18415,1043935
24914,18415,1043936
24915,18415,1043937
24917,18415,1043938
24918,18415,1043939
24919,18415,1043940
24921,18415,1043941
24922,18415,1043942
24923,18415,1043943
24924,18415,1043944
24925,18415,1043945
24926,18415,1043946
24927,18415,1043947
24928,18415,1043948
24929,18415,1043949
24931,18415,1043950
24932,18415,1043951
24933,18415,1043952
24934,18415,1043953
24935,18415,1043954
24936,18415,1043955
24937,18415,1043956
24938,18415,1043957
24939,18415,1043958
24940,18415,1043959
24941,18415,1043960
24943,18415,1043961
24945,18415,1043962
24947,18415,1043963
24955,18415,1043964
24957,18415,1043965
24959,18415,1043966
24961,18415,1043967
24977,18415,1043968
24978,18415,1043969
24979,18415,1043970
24981,18415,1043971
24982,18415,1043972
24983,18415,1043973
24984,18415,1043974
24986,18415,1043975
24987,18415,1043976
24989,18415,1043977
24990,18415,1043978
24991,18415,1043979
24992,18415,1043980
24993,18415,1043981
24994,18415,1043982
24996,18415,1043983
24997,18415,1043984
24999,18415,1043985
25000,18415,1043986
25001,18415,1043987
25002,18415,1043988
25003,18415,1043989
25004,18453,1043990
25005,18710,1043990
25006,18415,1043990
25008,18415,1043991
25010,18415,1043992
25011,18415,1043993
25013,18415,1043994
25017,18415,1043995
25019,18415,1043996
25021,18415,1043997
25023,18415,1043998
25024,18415,1043999
25025,18415,1044000
25026,18415,1044001
25028,18415,1044002
25029,18415,1044003
25030,18415,1044004
25031,18415,1044005
25032,18415,1044006
25033,18415,1044007
25034,18415,1044008
25035,18415,1044009
25036,18415,1044010
25037,18415,1044011
25038,18415,1044012
25039,18415,1044013
25040,18415,1044014
25041,18415,1044015
25042,18415,1044016
25043,18415,1044017
25044,18415,1044018
25045,18415,1044019
25046,18415,1044020
25065,18415,1044021
25067,18415,1044022
25069,18415,1044023
25071,18415,1044024
25072,18415,1044025
25073,18415,1044026
25074,18415,1044027
25075,18415,1044028
25076,18415,1044029
25078,18415,1044030
25079,18415,1044031
25080,18415,1044032
25081,18415,1044033
25082,18415,1044034
25083,18415,1044035
25084,18415,1044036
25085,18415,1044037
25086,18415,1044038
25088,18415,1044039
25089,18415,1044040
25090,18415,1044041
25091,18415,1044042
25092,18415,1044043
25093,18415,1044044
25094,18415,1044045
25095,18415,1044046
25096,18415,1044047
25098,18415,1044048
25099,18415,1044049
25100,18415,1044050
25102,18415,1044051
25103,18415,1044052
25104,18415,1044053
25105,18453,1044054
25106,18710,1044054
25107,18415,1044054
25108,18415,1044055
25109,18415,1044056
25111,18415,1044057
25112,18415,1044058
25114,18415,1044059
25115,18415,1044060
25117,18415,1044061
25122,18612,1044062
25123,18596,1044062
25124,18431,1044062
25125,18415,1044062
25126,18415,1044063
25127,18415,1044064
25128,18415,1044065
25129,18415,1044066
25130,18415,1044067
25131,18415,1044068
25132,18415,1044069
25133,18415,1044070
25135,18415,1044071
25136,18415,1044072
25137,18415,1044073
25138,18415,1044074
25139,18415,1044075
25140,18415,1044076
25141,18415,1044077
25142,18415,1044078
25143,18415,1044079
25144,18415,1044080
25145,18415,1044081
25146,18415,1044082
25147,18415,1044083
25148,18415,1044084
25149,18415,1044085
25150,18415,1044086
25151,18415,1044087
25152,18415,1044088
25153,18415,1044089
25154,18415,1044090
25155,18415,1044091
25156,18415,1044092
25157,18415,1044093
25158,18415,1044094
25159,18415,1044095
25160,18415,1044096
25161,18415,1044097
25162,18415,1044098
25163,18415,1044099
25164,18415,1044100
25165,18415,1044101
25166,18415,1044102
25167,18442,1044103
25168,18939,1044103
25169,18415,1044103
25171,18415,1044104
25172,18851,1044105
25173,18583,1044105
25174,18547,1044105
25175,18415,1044105
25176,18415,1044106
25177,18415,1044107
25178,18415,1044108
25179,18415,1044109
25180,18415,1044110
25181,18415,1044111
25182,18415,1044112
25183,18415,1044113
25184,18415,1044114
25186,18415,1044115
25187,18415,1044116
25188,18415,1044117
25189,18415,1044118
25190,18415,1044119
25191,18415,1044120
25192,18415,1044121
25193,18415,1044122
25194,18415,1044123
25195,18415,1044124
25196,18415,1044125
25197,18415,1044126
25198,18415,1044127
25199,18415,1044128
25200,18415,1044129
25201,18415,1044130
25202,18415,1044131
25203,18415,1044132
25204,18415,1044133
25205,18415,1044134
25206,18415,1044135
25207,18415,1044136
25208,18415,1044137
25209,18415,1044138
25210,18415,1044139
25211,18415,1044140
25212,18415,1044141
25213,18415,1044142
25214,18415,1044143
25215,18415,1044144
25216,18415,1044145
25217,18415,1044146
25218,18415,1044147
25219,18415,1044148
25220,18415,1044149
25221,18415,1044150
25222,18415,1044151
25223,18415,1044152
25224,18415,1044153
25225,18415,1044154
25226,18415,1044155
25227,18415,1044156
25228,18415,1044157
25229,18415,1044158
25230,18415,1044159
25231,18415,1044160
25232,18415,1044161
25234,18415,1044162
25235,18415,1044163
25236,18415,1044164
25237,18415,1044165
25239,18415,1044166
25240,18415,1044167
25241,18415,1044168
25243,18415,1044169
25244,18415,1044170
25245,18415,1044171
25246,18415,1044172
25247,18415,1044173
25248,18415,1044174
25249,18415,1044175
25250,18415,1044176
25251,18415,1044177
25253,18415,1044178
25254,18415,1044179
25255,18559,1044180
25256,18458,1044180
25257,18900,1044180
25258,18415,1044180
25259,18415,1044181
25260,18415,1044182
25261,18415,1044183
25262,18415,1044184
25263,18415,1044185
25264,18415,1044186
25265,18415,1044187
25266,18415,1044188
25267,18415,1044189
25268,18415,1044190
25269,18415,1044191
25270,18415,1044192
25271,18415,1044193
25272,18415,1044194
25273,18415,1044195
25274,18415,1044196
25275,18415,1044197
25276,18415,1044198
25277,18415,1044199
25278,18415,1044200
25279,18415,1044201
25280,18415,1044202
25281,18415,1044203
25282,18415,1044204
25283,18415,1044205
25284,18415,1044206
25285,18415,1044207
25286,18415,1044208
25287,18415,1044209
25288,18415,1044210
25289,18415,1044211
25290,18415,1044212
25291,18415,1044213
25292,18916,1044214
25293,18710,1044214
25294,18415,1044214
25295,18415,1044215
25296,18415,1044216
25297,18415,1044217
25298,18415,1044218
25299,18415,1044219
25300,18415,1044220
25301,18415,1044221
25303,18415,1044222
25304,18415,1044223
25306,18415,1044224
25308,18415,1044225
25309,18415,1044226
25310,18415,1044227
25311,18415,1044228
25312,18415,1044229
25313,18415,1044230
25314,18415,1044231
25316,18415,1044232
25317,18415,1044233
25319,18415,1044234
25320,18415,1044235
25321,18415,1044236
25322,18415,1044237
25324,18415,1044238
25326,18415,1044239
25328,18415,1044240
25329,18415,1044241
